time,equal_weighted,historical_average,random_forest_1,gradient_boosting_1,ada_boosting,extra_trees,epsilon_svm,nu_svm,MLP3
1993-10-01,0.5384578796306733,0.8039527437896682,1.49231171104937,0.5573812888568919,0.6669410027283347,0.2899591011056965,1.321904598136347,1.1928959893768316,1.2561160221801722
1993-11-01,0.6266023787224343,0.9145942670496775,1.660843373524176,0.6340569563818119,0.7773114064685147,0.33737251654883044,1.4784282905136683,1.3403288462650718,1.4042024386521943
1993-12-01,0.6368701099586266,0.9367663937127152,1.7172538347674238,0.649392130453832,0.8278458217603303,0.3531768871710606,1.5336254483058909,1.3946075925357093,1.450252816999264
1994-01-01,0.7551931520219626,1.0805765728024017,1.9284432830273375,0.8023726473940195,0.9448800054501151,0.4540091660103685,1.7253753372953868,1.5716406812175983,1.638097322918695
1994-02-01,0.8395425918022756,1.1754471973381173,2.0016372483347236,0.9114495489108587,1.1156414927967,0.5003687693713629,1.8187126776403622,1.6802285209087802,1.716438515526314
1994-03-01,0.7392133445609712,1.0688419854631952,1.8715674763240264,0.8221592787816827,1.075796906172332,0.4492675675871086,1.7072705320863495,1.582889080334139,1.594184202698798
1994-04-01,0.6975975547121779,1.0130759195042047,1.7666727020603306,0.7695996214725351,0.9974962836360047,0.5023704208812149,1.607866060422763,1.487641451935938,1.5143394797655545
1994-05-01,0.7300697095194306,1.0278156637262008,1.702104125191619,0.8430585998853347,1.10314664089133,0.5870820951544683,1.5784404553445768,1.484821995856046,1.469134611309942
1994-06-01,0.626846582208586,0.9269903265616555,1.6368358032693946,0.6991070234660423,0.9968021323114417,0.4866712309669117,1.5046918040864574,1.4046528708068686,1.3952876513700674
1994-07-01,0.57036220360947,0.8728818399736048,1.6018705629934098,0.6282441164052622,0.9636212170330819,0.4273518879231893,1.470095176520376,1.3703351567559834,1.3528373699264107
1994-08-01,0.6489996605252429,0.9280086615784285,1.533339034014761,0.7273033481642511,1.0903738658397566,0.5185961651285875,1.4418817487112376,1.372645671993719,1.3265488855425482
1994-09-01,0.6839135448445344,1.0045385389372041,1.7382348221166042,0.7153075225457759,1.1757544166873128,0.5482031196876492,1.622102196809485,1.5341854549288083,1.4866836413059232
1994-10-01,0.5814447066893061,0.8868862229197519,1.5955768554079852,0.5989335074104842,1.098286850792252,0.43599158810333644,1.4929037906586744,1.4151765273349088,1.3469283152876181
1994-11-01,0.6123043129604371,0.9209742613212527,1.6431293157993776,0.6211944156212957,1.065384296913723,0.46138413752742574,1.523845554358223,1.4335426906627189,1.3947748140310872
1994-12-01,0.6090254980874756,0.9240230634540358,1.6948774897032888,0.6369010241356592,1.0170715470102762,0.4205033654068525,1.5549352910564131,1.4489922988843327,1.4309566272705854
1995-01-01,0.6050605595621983,0.9419916566073652,1.7927800715131479,0.6216896791531551,1.045392824405741,0.44241880786111615,1.6384719056707027,1.5216531073864712,1.501015319553702
1995-02-01,0.5876592108897591,0.9431863120121099,1.857349128508886,0.6033863556230217,1.0405332127567866,0.44874053738256503,1.688706716050601,1.5610359816737722,1.5395936727938206
1995-03-01,0.5771253384064213,0.9473908453902212,1.9510555833928491,0.5911435836331722,1.0210972140733066,0.4398900419764929,1.7590537758311537,1.6136982553587293,1.6037820723055818
1995-04-01,0.5420174269669588,0.9256007595433726,2.0107293637935286,0.5363576399144411,0.9129484914119553,0.3761455155621907,1.7840789802043096,1.612491840900542,1.6329748160701165
1995-05-01,0.606137773780188,0.9993033842958613,2.1032704597632836,0.5947303712180756,1.0027720805581744,0.4320932709060314,1.8760588033286434,1.7040469658447996,1.7234360363672943
1995-06-01,0.6692078426769477,1.0679169835981015,2.1902169549372457,0.6748687014899981,1.0546950674344964,0.4704454303284533,1.9557742830718399,1.7782880773971534,1.8032526401829077
1995-07-01,0.6566020181763192,1.07762880323239,2.294646204799042,0.6450637614888477,1.0458101003393958,0.4350434950072342,2.0368085559979328,1.841610765464439,1.8669676953508278
1995-08-01,0.7201349195791701,1.1536255410746445,2.3806606419362906,0.7144427918132749,1.1703409661317798,0.5208088866086604,2.1307747901005034,1.9415974798136133,1.9528057087382025
1995-09-01,0.7538433708435212,1.2093412052862833,2.530078620697311,0.7463498597190213,1.1117550191719257,0.5184909404475218,2.237247903464156,2.01555848843178,2.067758840835915
1995-10-01,0.7649321640644123,1.2447644559002486,2.684857339726426,0.7678687691643715,1.1407707960178066,0.507533185430278,2.3660616740120326,2.124714865393994,2.174655791131754
1995-11-01,0.7473824251395614,1.2612013720336568,2.8715708728455285,0.7238427345535032,1.027901744646159,0.5207036097967067,2.490923587709873,2.2027504017810755,2.307431857359181
1995-12-01,0.7941655550184153,1.3226030000947337,3.0195895066865486,0.7071477612774681,1.016518333264261,0.5270255242032231,2.6060322103583022,2.292943534438559,2.4268210087875595
1996-01-01,0.8179624815630891,1.3751021206266074,3.190219228352048,0.7172901444684511,0.995415895817257,0.5549467316106166,2.7370769876833245,2.3940196463743826,2.5667313307541457
1996-02-01,0.9034926231541527,1.4649873624002967,3.2473293953303863,0.8101652873653016,1.0924586961728342,0.7168894779018932,2.8024311135292543,2.4656155622985607,2.6344527041959998
1996-03-01,0.9359399394627822,1.5182511055583274,3.3575863931385364,0.8781836370023002,1.1357739816730263,0.7488143754051056,2.8988669747718134,2.55158817573896,2.722734238416951
1996-04-01,0.9660087912765174,1.607322125954012,3.6482637458236513,0.9151608953592574,1.1263336752535718,0.8287847345307618,3.127581431003379,2.733392853752284,2.9452067871365326
1996-05-01,1.0108178010750686,1.6392811680175892,3.5862590076114897,0.9871370804160854,1.2124086275578012,0.8458535369263952,3.096149091075545,2.7251061776802565,2.919733369668109
1996-06-01,0.9915991163843091,1.6020884650078469,3.486958265223655,0.9786027188884969,1.1625688476851181,0.8436409033865648,3.0070598912221373,2.643747889894202,2.836680669098674
1996-07-01,1.0020469421831686,1.6403200686773565,3.638240727759719,1.0007400082280902,1.1398005878205497,0.8718781383434869,3.122407809521907,2.731890829754073,2.9506824445242987
1996-08-01,0.9174253183718085,1.5199522779354075,3.433111277130295,0.9166447531760203,1.043035354706988,0.7709405335889775,2.93965203564995,2.566072754372698,2.7748396585429265
1996-09-01,0.978204031343739,1.6165345737999486,3.6505945553374577,0.9810761903942128,1.0934312695675406,0.8322617320100897,3.122638090938942,2.722942261623912,2.943595389776344
1996-10-01,1.0611916438456959,1.728215159068088,3.8578212664646148,1.0814963228696617,1.1715930599531512,0.9322511543319209,3.3032178201584514,2.8833485769049707,3.117031772908549
1996-11-01,1.0744268983197973,1.7389567706120506,3.855024110166977,1.0933689223059684,1.1211978378279701,0.9502682757010489,3.2905935203675547,2.8632843880823273,3.125713722971114
1996-12-01,1.188369200507615,1.873240952446439,4.018194575886322,1.1700457683910137,1.2103267858067102,1.1346535021534134,3.4384773821918073,2.999595311754813,3.2995930980431267
1997-01-01,1.2231874940350047,1.9109067993374154,4.046166673570914,1.2313865763126113,1.200469710381027,1.167526778152863,3.4586392935695907,3.013844347659456,3.3370911933851213
