time,equal_weighted,historical_average,linear_regression_1,ridge_regression_1,lasso_regression_1,Bayesian Regression
2006-10-01,3.45248955468304,4.988953319738181,4.165350220449278,9.704895104895105,9.092997437711649,8.734504308340256
2006-11-01,3.6508646787360033,5.174619464716404,4.248664092828105,9.666666666666666,9.156608215140212,8.72064781314258
2006-12-01,3.5675055897260664,5.0169951944302245,4.08660375282165,9.188578088578087,8.704293412112515,8.31148930766665
2007-01-01,3.7727029319274803,5.2249816840040495,4.24267219268798,9.323076923076922,8.85568194641255,8.463563085311941
2007-02-01,3.953941523396435,5.4684204653615325,4.480519264386281,9.757109557109557,9.256883199925639,8.865133589996057
2007-03-01,3.7616160938169303,5.212313246548162,4.289736997428652,9.306526806526804,8.85237208838705,8.444458371799195
2007-04-01,3.954421301880377,5.391742455740133,4.406471197270985,9.229603729603728,8.846376874494005,8.438480076397648
2007-05-01,4.095689147439679,5.567002324610038,4.566435194189366,9.538228438228435,9.124808677951002,8.726391396477961
2007-06-01,4.353228933679342,5.810898585164997,4.671991064226413,9.399300699300696,9.136093272729426,8.632117517190164
2007-07-01,4.266264469764495,5.7025262397196945,4.5087700577217324,9.075291375291371,8.886885745576233,8.379420932753952
2007-08-01,4.022312090262458,5.429044362790237,4.301506268514284,8.809090909090905,8.591643826922075,8.122207799076788
2007-09-01,4.076194157338001,5.483122424484222,4.296369451985922,8.775524475524472,8.570411801668687,8.106628489222283
2007-10-01,4.203649020507904,5.630983977010291,4.272532806969275,8.703496503496499,8.651374932621216,8.050968272457277
2007-11-01,4.1921043184634685,5.5500617599202595,4.182787837874692,8.318881118881114,8.278963800870125,7.719943115424926
2007-12-01,4.0599844631909034,5.517987915367959,4.08632904923239,8.587412587412585,8.479703680715584,7.943127857847222
2008-01-01,3.9876741367981614,5.393857968105566,3.918861300487218,8.193706293706292,8.102854684204438,7.652694062500224
2008-02-01,3.5706909320834805,4.922590242194317,3.506613272882678,7.5965034965034945,7.55105679710656,7.069601218555749
2008-03-01,3.4016235556282313,4.724491145286903,3.322025365974852,7.2438228438228425,7.274291558915255,6.752546616410655
2008-04-01,3.364820628279334,4.629783848602372,3.356139174914045,7.137762237762237,7.102416302974884,6.682206894417945
2008-05-01,3.4859132436811424,4.77177786978112,3.3005402357014355,7.039393939393937,7.130187989611452,6.639602264665663
2008-06-01,3.503033657013665,4.863283251878139,3.298205085202131,7.166666666666664,7.298582803280184,6.767713284230933
2008-07-01,3.0654551152983553,4.460819349811829,2.915690278847866,6.975757575757573,7.050923624319835,6.560358397699657
2008-08-01,2.979639589116931,4.38196362863322,2.98936795435068,7.303729603729602,7.206596405157907,6.807834406440718
2008-09-01,3.053399656463939,4.490057931576982,3.170381216529614,7.6270396270396255,7.457345607883176,7.088565694997895
2008-10-01,2.531903984587541,3.883902828374741,2.90766336058612,7.343822843822842,6.9214108329777755,6.745302199468829
2008-11-01,2.105804311046229,3.5188675122959188,2.795833555513238,7.481585081585079,6.909763040998424,6.771243104341413
2008-12-01,1.6783288777630823,2.9248915625573844,2.3153241237662003,6.477389277389274,5.90324364107598,5.840353782682706
2009-01-01,1.7842479611641338,3.051111443880156,2.399889895604418,6.557808857808855,5.9741163682441565,5.9563584969441346
2009-02-01,1.611000251459093,2.897038479432561,2.2658163392538375,6.5193473193473155,5.928622324268451,5.889647885627981
2009-03-01,1.2946176145946873,2.4229280453876485,1.7938816440028278,5.465501165501163,4.967881841801121,4.9598637318371885
2009-04-01,1.5112072223851554,2.6740721434959918,2.0239943668355775,5.785314685314681,5.327892437205247,5.253266669078098
2009-05-01,1.7955817494853072,2.9179443848263915,2.233984637145666,5.763869463869461,5.3949517357744785,5.29100582548456
2009-06-01,1.9761365869487577,3.146972277229043,2.332302960488778,5.976456876456873,5.677616297217396,5.513639962854492
2009-07-01,1.889966533221001,3.0886498422050632,2.3409303758667734,6.155944055944052,5.7855249363247845,5.635641863613221
2009-08-01,2.1778503515153576,3.451917657506038,2.6366996136679868,6.641724941724936,6.297097088065221,6.121006275311184
2009-09-01,2.183548923208396,3.4596234029597768,2.6394064967141717,6.73543123543123,6.328911374906778,6.1882425069518625
2009-10-01,2.2782162872607943,3.5641588307709893,2.7334900082931224,6.849883449883444,6.442898500662214,6.302699735557046
2009-11-01,2.258536396429414,3.5683317839378805,2.694660538416457,6.843356643356639,6.474359543606573,6.311883925432877
2009-12-01,2.435359555258034,3.8313213285256906,2.832617379334613,7.157342657342653,6.835051022885473,6.648957346261303
2010-01-01,2.577571240537847,4.056537579940138,2.997713750000904,7.552913752913749,7.223872738463912,7.020938241057184
2010-02-01,2.473238859353331,3.959895565724828,2.9647224071881397,7.62261072261072,7.2482871236560245,7.043827767907768
2010-03-01,2.485423625121222,4.02089122616639,2.9751385140679694,7.8041958041958,7.418874726038659,7.214552903183118
2010-04-01,2.7629509545387463,4.304038764386293,3.1385799336099,7.872261072261068,7.608761028570945,7.314673138021476
2010-05-01,2.6458276049376512,4.141803714512562,3.084072499036156,7.671794871794868,7.362267550046023,7.121590374848753
2010-06-01,2.4435123118701694,3.9190137765690367,2.9182056066136637,7.496270396270393,7.161814588012967,6.936374027826811
2010-07-01,2.333107408054038,3.8155788910383057,2.8828665879431496,7.554079254079252,7.1418084894256895,6.986646893960175
2010-08-01,2.639401757630795,4.0815568652358705,2.985258282050429,7.434428904428902,7.1505032835113225,6.933557046723769
2010-09-01,2.5987125072883464,4.139188583212241,3.057672272483456,7.899790209790208,7.53074238781805,7.324985521005315
2010-10-01,2.6296176665530244,4.145907052523932,3.0549884664651414,7.729766899766899,7.4127897813520605,7.213109361998528
2010-11-01,2.772376807945107,4.312647590529522,3.1435999256858134,7.806153846153846,7.5183491676674175,7.332297777807296
2010-12-01,2.826069417007146,4.397112848500231,3.2291103883562395,7.885454545454545,7.6446348093877505,7.437914571444823
2011-01-01,2.99675512121357,4.608730332343487,3.3886040003832583,8.097412587412588,7.90332620694404,7.648170333468575
2011-02-01,3.0402784091068167,4.59932192308139,3.3823255728722708,7.98780885780886,7.781732909592147,7.536412101258157
2011-03-01,3.05481616611461,4.640467720765442,3.420756686966251,8.113030303030305,7.89380296124756,7.653719411343758
2011-04-01,3.003886671996389,4.535397644384353,3.3128580752157104,7.755687645687647,7.570830906858574,7.359271049688423
2011-05-01,3.083751880312142,4.699670942042013,3.501522691850321,8.214801864801867,7.951149741426625,7.816688308961092
2011-06-01,2.992031090253143,4.711066964358959,3.5807293259631514,8.745454545454548,8.377006289020107,8.242543143532863
2011-07-01,2.9623281087296762,4.62620300639965,3.5231606548679113,8.465174825174827,8.135597382913275,8.004465879200545
2011-08-01,2.7670310766281436,4.497026570064512,3.451136490840177,8.714825174825178,8.303566818334046,8.176506698439029
2011-09-01,2.414647561588199,4.073280819196697,3.127158776174268,8.285524475524477,7.822718118428382,7.694186505862336
2011-10-01,2.1633865200063753,3.7972091193721598,2.9503098850894025,8.171375291375293,7.59042959497478,7.522570547052366
2011-11-01,2.3152655557612833,3.9557121119058603,3.0506001405058125,8.184825174825177,7.670831896470054,7.601494142107289
2011-12-01,2.3732992844986236,4.068472746191861,3.1197648427612688,8.426806526806528,7.899673629032533,7.826997200722481
2012-01-01,2.489300850069881,4.32215953314525,3.3775773881640268,9.182004662004662,8.559904888003546,8.504659592834852
2012-02-01,2.688153643335933,4.487170263748535,3.501261846586137,9.056456876456878,8.564365442770727,8.452662213455806
2012-03-01,2.7632959347029895,4.5555739352440545,3.5688776172354886,9.066223776223776,8.554834853945213,8.514603951352967
2012-04-01,2.7569391351818706,4.597206229829299,3.6333670129267364,9.347412587412586,8.749973706806214,8.771155015594598
2012-05-01,2.6510723107495644,4.513930480610345,3.5537550467161436,9.36095571095571,8.773755725233473,8.750669120505997
2012-06-01,2.3037075634716784,4.100070126310199,3.2661855911361384,8.982517482517482,8.307828543571254,8.346654881435374
2012-07-01,2.5644992794713697,4.492879101753888,3.6091873486909845,9.7697668997669,9.030655732855507,9.067393944620065
2012-08-01,2.6741550060394386,4.716474096852765,3.8225501229014553,10.386876456876456,9.580678244621222,9.645468451698092
2012-09-01,2.7345927604555067,4.752819569517484,3.824262969506437,10.294335664335664,9.49600112844722,9.590040902458322
2012-10-01,2.8284802229992736,4.8834201339667525,3.9146986759329554,10.473752913752913,9.67706984967193,9.797922083122819
2012-11-01,2.8177031741460254,4.8199296733181205,3.886158226493614,10.276573426573425,9.517532215421765,9.599952066109525
2012-12-01,2.833642698768451,4.828814839639786,3.9325144211167493,10.30272727272727,9.52143140910309,9.659748147387765
2013-01-01,2.921670385100463,4.925853863799766,4.023740990077872,10.365081585081581,9.618691452415163,9.731455207061405
2013-02-01,3.0173877741057664,5.082331425689169,4.20746440578237,10.803146853146849,9.992088486345509,10.135697844955457
2013-03-01,3.016726108391271,5.136884610179543,4.3220809201994435,11.14258741258741,10.252730741777642,10.41949299735619
2013-04-01,3.0713490849586322,5.305601898539335,4.494682814266634,11.763869463869462,10.755250435897194,10.95794371384801
2013-05-01,3.105661949280504,5.38704458420422,4.604601643815931,12.111118881118877,11.014513401285411,11.26174279333631
2013-06-01,3.1365110652309967,5.3705101927784975,4.643520434501603,11.927925407925402,10.866918068105992,11.128385115455792
2013-07-01,2.989240209297641,5.196237640511134,4.537388776429921,11.807412587412582,10.696279661008719,10.978576078166624
2013-08-01,3.1919595455289147,5.390649940405201,4.714835121510724,11.894848484848477,10.820946526830534,11.088901007597384
2013-09-01,3.2133913782365324,5.442400690393033,4.718068760458338,11.995780885780878,10.939044543492198,11.169933245317104
2013-10-01,3.3615628749641684,5.572077238855476,4.85550191379018,12.026013986013977,10.966062927418342,11.219458111062837
2013-11-01,3.4746918963459947,5.727302684683027,4.998272044917694,12.30913752913752,11.228963646833611,11.479759104438465
2013-12-01,3.5355259637771748,5.843261810766528,5.1439362814606175,12.649673659673653,11.512485917981138,11.811157391899922
2014-01-01,3.5959094302640366,5.907215210759482,5.186211940267664,12.682004662004653,11.552662670227765,11.855374463527504
2014-02-01,3.4962740683661266,5.838585440804423,5.175862435060512,12.837529137529131,11.672050375691287,11.931827737639523
2014-03-01,3.6676580363458537,6.098081362310481,5.448998225706383,13.378344988344981,12.171455326424566,12.426796032677398
2014-04-01,3.7456019258529123,6.146197924297259,5.536065282536806,13.316783216783211,12.116687534518498,12.386397651136907
2014-05-01,3.7710796736650103,6.281378354000031,5.670112943084279,13.83571095571095,12.563239149735947,12.855746524638887
2014-06-01,3.8510863824482966,6.387407819916386,5.72869586723704,13.974265734265728,12.686567513395062,13.006411738285783
2014-07-01,3.871011610444284,6.49567806174198,5.835840999250055,14.397365967365964,13.07141587849109,13.365619030873399
2014-08-01,3.708626592292843,6.304675333631484,5.609193069176913,14.167552447552444,12.890158101974423,13.085588715977481
2014-09-01,3.8611328331962094,6.586973116863578,5.8834019227577485,14.921911421911416,13.541008092243652,13.775774403506775
2014-10-01,3.8431619341109293,6.672272993862315,5.995121136276183,15.511724941724935,14.012916514488127,14.266050090322434
2014-11-01,3.759253373261253,6.462288559459575,5.805225421039991,14.831585081585075,13.400844239466403,13.683492831043472
2014-12-01,3.972599125112601,6.798213802856912,6.157741658059397,15.585757575757569,14.047742607514913,14.401614870407151
2015-01-01,3.9187703739643287,6.662706479326255,6.038445358964802,15.169976689976686,13.68279821925772,14.030418956521304
2015-02-01,4.300163467606326,7.289381348149538,6.695248337725062,16.604568764568757,14.944353922227272,15.394436733892274
2015-03-01,4.6447496720755375,7.793476635016009,7.20171538167561,17.62743589743589,15.903333156050385,16.332547444711597
2015-04-01,4.771889614483113,8.045135904009758,7.531983958779637,18.4353613053613,16.56360836817549,17.092607786261933
2015-05-01,4.688242618953205,7.926568064212808,7.385288243728688,18.17386946386946,16.36314218753635,16.800181492624198
2015-06-01,4.784868169657337,8.107260693616135,7.547630540123758,18.65496503496503,16.76457253303509,17.246890158460307
2015-07-01,4.562980513158907,7.714644176392357,7.2186336238455535,17.748904428904424,15.929358417560005,16.42765066749802
2015-08-01,4.731133003072796,8.132510691256874,7.62838079050253,19.12962703962704,17.08483776278374,17.648710992021908
2015-09-01,4.061843628747361,7.064370943174239,6.662359154833652,16.815291375291373,14.991047792407413,15.477903316594123
2015-10-01,3.897253826783134,6.86048341791279,6.4747866872246425,16.58048951048951,14.742476483875771,15.226967588090412
2015-11-01,4.339994680063166,7.463648386336972,7.06188840616322,17.619463869463868,15.702031212656877,16.242676040077434
2015-12-01,4.426202157023755,7.5601616895689885,7.233388482458929,17.84062937062937,15.867730447751487,16.44460517862146
2016-01-01,4.202126344772352,7.2825775870179665,7.044035086520395,17.52967365967366,15.546592679527743,16.110990181756552
2016-02-01,3.8332663226919426,6.7382715578213075,6.4572038972048285,16.348041958041957,14.471827514704698,14.973627549053099
2016-03-01,3.810958068950229,6.625147539104848,6.283050401866917,15.744592074592074,14.00380366225443,14.480494598512653
2016-04-01,3.7580488126915856,6.458061003309886,6.09152037052228,15.055314685314688,13.415747876523769,13.905185175637722
2016-05-01,3.879808872811637,6.689617958469945,6.270469070201091,15.59013986013986,13.937377115660627,14.389498506543234
2016-06-01,3.8974488830489236,6.826388636585931,6.511110336582854,16.37848484848485,14.571217540833093,15.01868921466949
2016-07-01,3.787706147183942,6.823884617760446,6.401149774186419,16.603449883449883,14.809739994803152,15.20708222947561
2016-08-01,3.9516982600091284,7.0416971435226525,6.63972700324781,16.98678321678322,15.186397354050458,15.569915052913668
2016-09-01,3.9180077151593116,6.7635457035999575,6.33963218428487,15.736153846153847,14.077889892459968,14.552655504579215
2016-10-01,3.9496329033388564,6.825032700505408,6.376153151020522,15.843310023310025,14.217914655371318,14.639115344684699
2016-11-01,3.7942701559473293,6.435727148471628,5.967392611666293,14.554778554778556,13.111994960210508,13.520633249850574
2016-12-01,3.866633909404286,6.526699934948616,6.042029240064458,14.690139860139862,13.299212810285054,13.640872719993393
2017-01-01,4.186049847108283,7.005040520801058,6.530423798710524,15.707459207459213,14.193549342390636,14.604693019542717
2017-02-01,4.207554208153447,7.019720993841217,6.516030435848128,15.620582750582756,14.178685809355327,14.540132600743982
2017-03-01,4.4071868312519875,7.396561030589318,6.9082055188847,16.648158508158513,15.080735862260374,15.445889809635029
2017-04-01,4.44915002919764,7.43374675059986,6.92695028966554,16.63664335664336,15.03880001551702,15.470264299781215
2017-05-01,4.519445690484902,7.53019244309038,7.059405769624795,16.861118881118887,15.219436681075804,15.695804003423174
2017-06-01,4.596119977257457,7.7193234024671105,7.21314305512323,17.45990675990677,15.721358453841106,16.208239630270604
2017-07-01,4.461745999220277,7.477558874023664,6.9763931197775175,16.865617715617724,15.212891655950207,15.66991678986374
2017-08-01,4.393160159974141,7.264561946367019,6.706186356335412,16.08142191142192,14.55959308716588,14.959542327559493
2017-09-01,4.382482377141939,7.2822677361764905,6.71849668494597,16.144032634032644,14.644092408207747,15.00902119598648
2017-10-01,4.592561632912776,7.597110427304411,7.068535433159732,16.8188111888112,15.224880432509451,15.688333877198616
2017-11-01,4.674465651747103,7.589069100042721,6.987497728741306,16.313752913752925,14.831881205325686,15.309902173993956
2017-12-01,4.4761747132536,7.31560141069539,6.760222557691348,15.883123543123553,14.41014052923216,14.878160699384518
2018-01-01,4.555046005271229,7.412446286900859,6.827537365016156,15.965710955710964,14.545759095457408,14.957189100951066
2018-02-01,4.6054782735467725,7.378178439649746,6.83103414167221,15.63046620046621,14.278497992940137,14.69287634406548
2018-03-01,4.353744122647175,7.00718911969074,6.486213968061075,14.936177156177164,13.629754849702666,14.028018883857158
2018-04-01,4.294889869929785,6.953754952849433,6.46311550884157,14.94331002331003,13.619917643941474,13.998110795949863
2018-05-01,4.479581918425436,7.208469517501086,6.647537521862964,15.338135198135202,13.991569918633518,14.388525690636444
2018-06-01,4.560512155058697,7.413539010971191,6.785400930487222,15.849370629370632,14.499319414086235,14.857428750487925
2018-07-01,4.3876337444599285,7.230785215789667,6.56137198840661,15.68668997668998,14.2983615013231,14.686354433976975
2018-08-01,4.586959252318637,7.650128747818448,6.989563161815616,16.933799533799537,15.379649410317901,15.816232765576695
2018-09-01,4.491457541093473,7.521708895869721,6.899678790164189,16.761771561771564,15.194558139778483,15.639256302747762
2018-10-01,4.516094792479336,7.556332907312763,6.916911656043611,16.78452214452215,15.242994229309842,15.672512883037086
2018-11-01,4.220311143662745,7.188839307910749,6.598510938582365,16.331351981351986,14.805283693627365,15.153745209173715
2018-12-01,4.201942195028302,7.19449965284035,6.633259977488897,16.527715617715625,14.93485568855598,15.286389251947682
2019-01-01,3.896857977336833,6.736769948619992,6.145692184904795,15.513589743589751,14.027426245581776,14.347934430468177
2019-02-01,4.2075731945012205,7.152660253575338,6.53869425667775,16.1716083916084,14.683049686415325,14.982318199293228
2019-03-01,4.420623640330854,7.509766173569478,6.898280558598878,17.005314685314694,15.433773887664962,15.769621599412249
2019-04-01,4.553744136539002,7.747542272646971,7.078514991647645,17.515967365967377,15.921938662667722,16.23210981187751
2019-05-01,4.621464544027015,7.696245108129234,7.060909045006593,17.045221445221454,15.483248771385652,15.868698756249133
2019-06-01,4.348230919653902,7.44297575566409,6.819536636857842,16.982843822843833,15.361621140298482,15.734157982931004
2019-07-01,4.657610382278163,7.921027273493771,7.241236552744458,17.913613053613066,16.24176472183893,16.633068042505304
2019-08-01,4.620773649794283,7.9462639784592755,7.336763859004756,18.29594405594407,16.515071509946992,16.941262052673828
2019-09-01,4.550225629679451,7.97347942499341,7.379274226822612,18.71813519813521,16.832192364140045,17.280174060536904
2019-10-01,4.652253263994178,8.017007267058434,7.41064611493639,18.48846153846155,16.653249758421175,17.117568619974122
2019-11-01,4.8710356634584375,8.340431000982754,7.76009053371532,19.149930069930086,17.269696080667476,17.735226035827637
2019-12-01,4.895250805097355,8.423313353536358,7.837335687089935,19.460023310023328,17.55066663556229,18.007239439827355
2020-01-01,5.109194983929337,8.7724786232195,8.124971864939349,20.19862470862473,18.226754700919624,18.70472936566621
2020-02-01,5.063975670408857,8.808922677796982,8.144947891332878,20.61717948717951,18.534261918673366,19.016003219818312
2020-03-01,4.59442760855624,8.125790832958444,7.520387220568944,19.30764568764571,17.32130472730449,17.77112170328451
2020-04-01,3.7156278453598017,7.1306915898588334,6.614951079389182,18.234522144522163,16.271597795487036,16.672223910728718
2020-05-01,4.169782648959226,7.881423697575509,7.36891071770653,19.96508158508161,17.82529863895102,18.287838176862177
2020-06-01,4.462947912944128,8.287352082922878,7.672495038491702,20.54675990675993,18.406233392042196,18.86099446934449
2020-07-01,4.578128014377531,8.396943760242987,7.740693667210198,20.560023310023336,18.43119482273394,18.924514128656277
2020-08-01,4.654194972413028,8.437921819164469,7.662016957105144,20.22275058275061,18.173978939943687,18.734390950234896
2020-09-01,4.661853955118457,8.300081898285379,7.5236637890927724,19.487482517482544,17.55064840171798,18.12633476961139
2020-10-01,4.640581985752542,8.342569042357018,7.585894062452604,19.77209790209793,17.777507183508707,18.371403888198657
2020-11-01,4.4061002954352855,7.900155336543147,7.170660411717787,18.60857808857811,16.728199822870593,17.303277963862417
2020-12-01,5.009986798318335,8.594431900351337,7.795503542497065,19.3978554778555,17.54564870956906,18.123118808265833
2021-01-01,5.112627059907133,8.721351717679008,7.840256563696685,19.488158508158534,17.68060651790589,18.223275567301776
2021-02-01,5.190784793624799,8.855752765435534,7.930658555343382,19.768694638694665,17.96427923951534,18.463318587616538
2021-03-01,5.3227129635112265,8.858915688843638,7.9219899752113285,19.230699300699328,17.599923409601953,18.006971091947847
2021-04-01,5.636078548000204,9.213496691028302,8.338997259403655,19.66188811188814,17.95249216325778,18.50877505290681
2021-05-01,5.735988849826634,9.436648328426347,8.509823850208315,20.263263403263434,18.508840751854095,19.034837723463237
2021-06-01,5.863638935901185,9.590014154227442,8.67785251107038,20.441724941724974,18.699310211725095,19.228465050305182
2021-07-01,5.967253086465368,9.972591706225838,9.113634837957681,21.96722610722614,19.98354751039486,20.558972173031663
2021-08-01,6.175288112399094,10.298511638582001,9.335724797536384,22.541794871794906,20.564029168444723,21.10198394106239
2021-09-01,6.334322259809822,10.5652590319659,9.611754622227108,23.264545454545488,21.147878888838235,21.757852904352973
2021-10-01,5.92651405356766,9.912038899927243,9.08628802039963,21.991305361305393,19.946396438504607,20.57024686759992
2021-11-01,6.32293301903851,10.58330952430787,9.787358345292299,23.637808857808892,21.427088524727754,22.082693543045213
2021-12-01,6.237121019143422,10.402549609745005,9.538830005859733,23.011934731934765,20.892168351488127,21.53223179656536
2022-01-01,6.544393789578404,10.913365769714519,10.000672309435272,24.096923076923108,21.88071256120851,22.553667349699925
