time,pls_regression_1,pls_regression_316,canonical_pls_1,cca_regression_1
2004-08-01,1.5335142689893662,0.5269716287368026,2.6779782711143394,4.481638654974567
2004-09-01,1.5091561076924205,0.5112134853929635,2.6880333466786794,4.4871683869753936
2004-10-01,1.6295168180731467,0.5546060013861859,2.756642621322024,4.55247336319946
2004-11-01,1.6266937521812124,0.5557509274525575,2.760895349506823,4.431929203599141
2004-12-01,1.7769237425577054,0.6311581317339404,2.7424682303021046,4.37359669553625
2005-01-01,1.818402730647027,0.7122745124641824,2.8474610287555726,4.494844127412107
2005-02-01,1.851146655736733,0.7281301072803186,2.928868399197374,4.491073884058965
2005-03-01,2.0408365772985624,0.8195498696221983,3.015743722446042,4.669173812110191
2005-04-01,2.024385431841007,0.8007913876582917,2.986473919616846,4.600333868531024
2005-05-01,1.8722353830914176,0.6894981674999638,3.0439951745727645,4.8336046842804805
2005-06-01,2.047292338774806,0.7713173485128195,3.2897977758920818,5.185925729219805
2005-07-01,2.069562048394093,0.8155547958918439,3.3308682246606622,5.139263906367146
2005-08-01,2.207964519829899,0.9119263535385456,3.412000743979636,5.295415066865775
2005-09-01,2.21808183393778,0.8550736039835386,3.460561079090361,5.274580943127768
2005-10-01,2.462159842894186,0.9436634432265776,3.686088990963409,5.591224668066944
2005-11-01,2.313403834920756,0.9574748366063016,3.544906141630559,5.552796450267904
2005-12-01,2.5529256432329834,1.1570366904427858,3.750724229572304,5.7205289456612585
2006-01-01,2.6879822528715738,1.2278470933740009,3.8850640308014897,5.827057559026479
2006-02-01,2.8432730729337363,1.2697652979269771,4.115150198949189,5.909669761801567
2006-03-01,2.8447297571524097,1.3807030278702943,4.221079551153767,5.869452591750992
2006-04-01,2.910625517885578,1.4343297499962575,4.296171829423588,6.087279081529556
2006-05-01,2.996898647983663,1.3706857710603262,4.309321438276212,6.1062733104357445
2006-06-01,2.7670428701814997,1.207574139507981,4.114185504335627,5.859289281118526
2006-07-01,2.8140003497351525,1.221716919444276,4.17330861217389,6.010823581757033
2006-08-01,2.845733350835156,1.2108920087041697,4.246353106387573,6.024348624919773
2006-09-01,2.9887052843656146,1.3808171875162485,4.460762046959769,6.24001261705805
2006-10-01,3.0933884014727906,1.4325201853684144,4.565135806382043,6.208517911670283
2006-11-01,3.2640091475568385,1.5188399336255702,4.672389175097551,6.244649873111484
2006-12-01,3.250235264814363,1.457612344972952,4.640918362278846,5.968224868956603
2007-01-01,3.5106551166140645,1.5963172131786705,4.862786815438857,6.102940164498032
2007-02-01,3.7210874319154503,1.6489126435524055,5.052362406683156,6.398174904117903
2007-03-01,3.485720397852217,1.5655139565154803,4.811426897329626,6.0895423468814025
2007-04-01,3.914822863702377,1.6014130499526562,5.072044487689219,6.093333863645619
2007-05-01,4.073984813995397,1.7037700536411793,5.251559748947842,6.296442319337231
2007-06-01,4.299232463738495,1.730733750650847,5.517727277715503,6.3031002407770655
2007-07-01,4.480406809345328,1.6263828970260104,5.3741722721661,6.081932469933827
2007-08-01,4.257879472252196,1.44674158641385,5.109525926569503,5.865798067487968
2007-09-01,4.346373770503934,1.4870094106612772,5.200035318059959,5.881196254282323
2007-10-01,4.452734149271835,1.559118456049547,5.346294143749183,5.827498317798424
2007-11-01,4.427759060361671,1.5147756038529094,5.423537982702204,5.64970735963206
2007-12-01,4.3698191206669295,1.2725884222555977,5.41838873557813,5.719753518057304
2008-01-01,4.669479339699863,1.2867321459986087,5.3584696063346815,5.488345352493825
2008-02-01,4.179890286987921,1.0345692023431214,4.7630957505441165,5.006994255934423
2008-03-01,4.098132296145255,0.9437290908652516,4.539885285795876,4.719161428995457
2008-04-01,4.200171525611483,1.114295709258585,4.511275121557042,4.643439074210054
2008-05-01,4.532303526496849,1.0792940772404966,4.612399547811975,4.578955421515886
2008-06-01,4.6875453977558985,0.9785067806836358,4.714488313447086,4.626768416865684
2008-07-01,4.3627619015023615,0.6777121591058646,4.292390577865799,4.359810028458779
2008-08-01,4.073405422575838,0.70708477904566,4.262648405043899,4.596491274628535
2008-09-01,4.08197148624243,0.777802344660311,4.392182221392599,4.823511451568677
2008-10-01,3.279591493621312,0.6566137584294345,3.932229835257097,4.567148350954666
2008-11-01,2.6053156642512567,0.2096037333788249,3.5973653749663197,4.551953813853481
2008-12-01,2.0739014767080763,0.1258415735974389,2.9395291351029638,3.9287822544727824
2009-01-01,2.389326153759649,0.2211262639389898,3.153047304238201,4.0010721765155
2009-02-01,2.158075457693507,0.04485337911581,2.935370426525452,3.929778111055388
2009-03-01,1.9597603630260905,-0.1955969834471842,2.396993083643569,3.287237047378567
2009-04-01,2.125094064125664,-0.076652192651555,2.570381910965935,3.5010335341769365
2009-05-01,2.537390482539108,0.1098034762541972,2.8457720827327857,3.555480867630568
2009-06-01,2.853877499219988,0.1722664664034381,3.043073564159714,3.6772295910715114
2009-07-01,2.619102924371888,0.1349609603386507,2.9651376165864947,3.7539444090556566
2009-08-01,3.124392156859358,0.2478454661581635,3.2300437632842214,4.082037959769434
2009-09-01,3.012713957012961,0.3200427406704715,3.2643290157321068,4.151727798979111
2009-10-01,3.1280969701164514,0.4251649959150569,3.3614446084864658,4.254322440736791
2009-11-01,3.2469251033131137,0.3229827980117252,3.2833117310695448,4.21986335141148
2009-12-01,3.744493882935544,0.3403088562963711,3.465106657564247,4.4001549416173855
2010-01-01,3.986417649609341,0.3788851579136449,3.6911879482719048,4.652004466868997
2010-02-01,3.720144767356609,0.3447600983247736,3.584704023011402,4.67857860850711
2010-03-01,3.828071565212615,0.352409596910898,3.58839224735687,4.779330148981907
2010-04-01,4.165385689905917,0.4668234605984549,3.801873479418849,4.894138849581976
2010-05-01,3.990080487269633,0.3559934190407811,3.709994038183825,4.784546349397715
2010-06-01,3.736224096607924,0.2913033242486815,3.494996900618686,4.631588835548445
2010-07-01,3.709813455778016,0.2405145599667903,3.37429217522414,4.649135040986366
2010-08-01,4.092617238711238,0.4174117580627939,3.62282966376584,4.680324289486769
2010-09-01,4.034418063678064,0.3539546869892795,3.6578069739199344,4.923485324184663
2010-10-01,4.272808124177369,0.3551731367833945,3.6521544614928674,4.837608275796894
2010-11-01,4.651085056500394,0.3988899472420261,3.849273970289431,4.921137319669856
2010-12-01,4.930323361567338,0.333725156763642,3.870585063740903,4.95615731584335
2011-01-01,5.154667392111204,0.4156926162332661,4.044130022774936,5.110541990475388
2011-02-01,5.019603229704608,0.5763576064085965,4.096570987629959,5.090886533393737
2011-03-01,5.088446397356712,0.59173426425895,4.099262578019563,5.160237781071457
2011-04-01,5.161696793601892,0.5537602028075237,4.017021116856443,4.950610110871322
2011-05-01,5.581545807011866,0.5643776809416355,4.209159231309545,5.206055188546404
2011-06-01,5.37418437623905,0.4859417628646356,4.150876126084905,5.456578223404439
2011-07-01,5.39030521168457,0.4923972588898119,4.109345642095759,5.302161963029175
2011-08-01,5.09032709462914,0.3606950334618508,3.911471114571994,5.365256940728843
2011-09-01,4.273334709798302,0.2082719299297096,3.495849208506226,5.059648175908063
2011-10-01,3.7180739207965146,0.1174634529460829,3.345565301287823,4.947577853910036
2011-11-01,4.199196693633069,0.1800798403749804,3.42685676713624,4.9952636572832985
2011-12-01,4.329889175990571,0.2023191198069207,3.5305268798638125,5.142952599095481
2012-01-01,4.537906374427488,0.2284675561873028,3.704802931720725,5.580720330871241
2012-02-01,4.962086853112797,0.3723213365723106,3.8225090391277514,5.540440305076828
2012-03-01,5.310815266146641,0.4076636503738446,3.9246592697935694,5.575372679658932
2012-04-01,5.390517517211631,0.4099253345236149,3.9791170673795047,5.755850463218579
2012-05-01,5.184625500804192,0.3163158107128965,3.863946632858577,5.712781559119933
2012-06-01,4.588798380678946,0.1477825097777186,3.5150057045326752,5.420160978056067
2012-07-01,4.915574205470207,0.3172617658230911,3.869563730617985,5.92434676989738
2012-08-01,5.250421090242989,0.3412134268936341,4.011337801261206,6.310984208370264
2012-09-01,5.40796267516109,0.4287738497591112,4.09321485599932,6.287389166886414
2012-10-01,5.7830729077219445,0.4798893238336235,4.194241907355159,6.386090085451983
2012-11-01,5.593128096748282,0.5247801325361603,4.162971079277529,6.278204431703908
2012-12-01,5.832082884857334,0.5635949835567391,4.133733901600636,6.31642041770207
2013-01-01,5.9743062303945225,0.6057617928289392,4.211316445096861,6.361658445355081
2013-02-01,6.161585718667355,0.6365627739871472,4.294493145292452,6.64376819582745
